epoch,reward_raw,reward_smooth,residual_std
670,10.11083031,9.37822130,1.21214891
671,10.51212788,9.38956036,1.19890185
672,11.29442310,9.40860899,1.19912972
673,11.73117542,9.43183465,1.19834078
674,11.06769753,9.44819328,1.19985950
675,7.56042480,9.42931560,1.20091521
676,8.25520134,9.41757446,1.20565991
677,8.22860718,9.40568478,1.27992345
678,9.23051834,9.40393312,1.27075272
679,10.58812618,9.41577505,1.26586797
680,9.43637085,9.41598101,1.26544676
681,9.90039539,9.42082515,1.26276173
682,10.52839088,9.43190081,1.25004754
683,9.83983707,9.43598017,1.25155380
684,10.71997643,9.44882013,1.25972266
685,10.16810036,9.45601294,1.26126282
686,10.18540955,9.46330690,1.26634019
687,8.56358910,9.45430972,1.28631235
688,9.39183617,9.45368499,1.31183557
689,10.92840290,9.46843217,1.31175948
690,12.38381481,9.49758599,1.31173410
691,9.47234917,9.49733363,1.33535374
692,10.85491467,9.51090944,1.35884931
693,11.67022514,9.53250259,1.36737883
694,9.97625351,9.53694010,1.38009912
695,8.94781685,9.53104887,1.38012879
696,10.62839794,9.54202236,1.38034971
697,10.22998428,9.54890198,1.37220706
698,10.89439964,9.56235696,1.37072851
699,12.14495564,9.58818294,1.36471450
700,12.20337009,9.61433481,1.35627410
701,12.44792938,9.64267076,1.35596174
702,11.85840321,9.66482808,1.34759744
703,11.11091518,9.67928896,1.35574247
704,9.14540577,9.67395012,1.35428807
705,8.58821297,9.66309275,1.35112588
706,12.42058659,9.69066769,1.34942087
707,12.07229996,9.71448401,1.34654436
708,11.17875576,9.72912673,1.32854699
709,8.89372826,9.72077275,1.32859989
710,12.20997620,9.74566478,1.37608123
711,13.76182365,9.78582637,1.38641738
712,11.72052479,9.80517335,1.38351508
713,10.73374271,9.81445905,1.38288364
714,11.79563046,9.83427076,1.38455459
715,10.59148884,9.84184294,1.38689235
716,12.98290825,9.87325360,1.40849938
717,11.97511768,9.89427224,1.43693239
718,12.05349922,9.91586451,1.43588705
719,13.32963181,9.95000218,1.43234700
720,11.66322517,9.96713441,1.42068222
721,11.25976658,9.98006073,1.42228048
722,11.84753609,9.99873548,1.43772029
723,11.39322758,10.01268041,1.44252750
724,11.96687031,10.03222230,1.44685395
725,10.70523071,10.03895239,1.44820550
726,12.68724060,10.06543527,1.43824117
727,6.64525986,10.03123352,1.43997597
728,12.99867630,10.06090794,1.42692285
729,12.69430733,10.08724194,1.42470943
730,11.10775852,10.09744710,1.42540846
731,10.93056774,10.10577831,1.42657157
732,10.15543175,10.10627484,1.42791021
733,10.46780109,10.10989011,1.43051799
734,9.61058617,10.10489707,1.43111760
735,10.24490833,10.10629718,1.43472867
736,13.03994083,10.13563362,1.43996073
737,8.93449593,10.12362224,1.43985036
738,14.01296806,10.16251570,1.42899650
739,10.85743427,10.16946488,1.43413703
740,9.67553234,10.16452556,1.43633331
741,8.35400295,10.14642033,1.46335575
742,8.64680862,10.13142422,1.46163638
743,9.39427853,10.12405276,1.46172428
744,9.31494522,10.11596168,1.45719602
745,11.36064148,10.12840848,1.46098606
746,10.12235355,10.12834793,1.46075217
747,11.75798321,10.14464428,1.47309019
748,11.39713097,10.15716915,1.47314605
749,11.55008411,10.17109830,1.47262857
750,11.96803951,10.18906771,1.46416375
751,11.28561497,10.20003319,1.45987155
752,11.19910526,10.21002391,1.45741182
753,12.82650566,10.23618872,1.45158964
754,11.05978012,10.24442464,1.45100658
755,10.93121719,10.25129256,1.44805388
756,10.65189838,10.25529862,1.43883528
757,12.24724865,10.27521812,1.43560040
758,12.22730350,10.29473898,1.42954739
759,11.91592979,10.31095088,1.43359707
760,7.66869593,10.28452833,1.42452048
761,9.58908463,10.27757390,1.42475813
762,12.10745335,10.29587269,1.39100369
763,11.82103634,10.31112433,1.39274127
764,12.10091400,10.32902222,1.39272972
765,12.19748592,10.34770686,1.43211024
766,8.88965511,10.33312634,1.43283290
767,8.43721581,10.31416724,1.42538714
768,11.26927471,10.32371831,1.41967520
769,10.14495087,10.32193064,1.41411771
770,12.22455788,10.34095691,1.39552119
771,10.58082962,10.34335564,1.40262268
772,9.14576912,10.33137977,1.40233309
773,9.70314789,10.32509745,1.40037964
774,9.38969898,10.31574347,1.39971199
775,10.18451595,10.31443119,1.39807376
776,9.03267097,10.30161359,1.39940861
777,9.00489902,10.28864645,1.40007604
778,10.54076290,10.29116761,1.34321419
779,11.86524391,10.30690837,1.32626081
780,10.65652084,10.31040450,1.39644343
781,12.25783825,10.32987884,1.40018161
782,10.47865200,10.33136657,1.39989180
783,10.32576847,10.33131059,1.40392218
784,11.87173176,10.34671480,1.42870823
785,12.35194302,10.36676708,1.42566658
786,12.54326248,10.38853204,1.44234088
787,11.38634396,10.39851015,1.42360876
788,11.74164295,10.41194148,1.41481903
789,9.76590443,10.40548111,1.37685013
790,10.37028885,10.40512919,1.40367509
791,7.82170153,10.37929491,1.40039500
792,11.80858517,10.39358782,1.39071938
793,11.77853966,10.40743733,1.39152995
794,10.75899029,10.41095286,1.38550761
795,10.12899590,10.40813329,1.39228749
796,12.72696590,10.43132162,1.40151538
797,13.27274704,10.45973587,1.40510927
798,11.62903023,10.47142882,1.40455201
799,11.20214939,10.47873602,1.40373357
800,11.89428329,10.49289150,1.40411407
801,10.06392765,10.48860186,1.41886930
802,13.12448978,10.51496074,1.41968524
803,11.04561138,10.52026724,1.41938091
804,10.92534447,10.52431802,1.41228865
805,10.36215878,10.52269642,1.41619585
806,12.38948917,10.54136435,1.43015538
807,13.02548695,10.56620558,1.44260251
808,12.14975357,10.58204106,1.44158402
809,12.69215870,10.60314223,1.44223898
810,11.98616886,10.61697250,1.45608580
811,9.84874916,10.60929027,1.42119966
812,10.88415623,10.61203893,1.44904351
813,12.75136280,10.63343216,1.44663358
814,11.54548168,10.64255266,1.44736494
815,7.85166168,10.61464375,1.44785913
816,10.92297745,10.61772709,1.44708419
817,9.48373413,10.60638716,1.43142283
818,10.82860661,10.60860935,1.40988975
819,12.01648903,10.62268815,1.41189179
820,12.73597622,10.64382103,1.41212878
821,13.09324646,10.66831528,1.40831712
822,10.82672977,10.66989943,1.41294960
823,10.41299057,10.66733034,1.40209757
824,11.91594124,10.67981645,1.40183204
825,12.43652916,10.69738358,1.39066185
826,11.97941303,10.71020387,1.39838504
827,9.30349445,10.69613678,1.38203056
828,10.68844128,10.69605982,1.36961306
829,10.47727013,10.69387192,1.36930346
830,6.40189886,10.65095219,1.36797256
831,10.06156826,10.64505835,1.36874704
832,11.22771454,10.65088492,1.36758083
833,12.38761234,10.66825219,1.36528893
834,8.51621628,10.64673183,1.36467287
835,10.76390457,10.64790356,1.36356986
836,13.45636940,10.67598822,1.37229611
837,11.59077644,10.68513610,1.36765917
838,10.53235531,10.68360829,1.36796414
839,10.64535046,10.68322571,1.36746740
840,8.40485954,10.66044205,1.39310658
841,11.00634956,10.66390113,1.39342274
842,12.79656219,10.68522774,1.34844577
843,13.34882736,10.71186373,1.34781024
844,11.42144394,10.71895954,1.37331092
845,13.31047821,10.74487472,1.44035187
846,13.11575317,10.76858351,1.43894760
847,12.62023449,10.78710002,1.43259854
848,12.33042240,10.80253324,1.42118491
849,11.08820629,10.80538997,1.42096106
850,12.26835918,10.82001966,1.42796891
851,13.83737183,10.85019318,1.43711622
852,12.16392231,10.86333048,1.43251335
853,11.34451675,10.86814234,1.42227687
854,12.85954285,10.88805634,1.42394683
855,12.61917782,10.90536756,1.42340842
856,13.59330750,10.93224696,1.42351815
857,13.55805588,10.95850505,1.42034377
858,12.82790279,10.97719902,1.42025891
859,13.00447750,10.99747181,1.44487706
860,13.93135929,11.02681068,1.44652970
861,12.77293205,11.04427190,1.44566466
862,15.04452610,11.08427444,1.44374384
863,12.47130585,11.09814475,1.44316268
864,12.75989246,11.11476223,1.43912767
865,12.97615814,11.13337619,1.44025176
866,10.95005322,11.13154296,1.41423517
867,12.56204224,11.14584795,1.41344060
868,13.01282310,11.16451770,1.40068543
869,11.23003960,11.16517292,1.39947328
870,10.95287704,11.16304996,1.39879945
871,11.76464081,11.16906587,1.42483878
872,13.29995441,11.19037476,1.41620606
873,11.02469730,11.18871798,1.41512221
874,10.58668709,11.18269767,1.41944539
875,12.00606441,11.19093134,1.42481775
876,13.87227535,11.21774478,1.42678586
877,12.44679451,11.23003528,1.42746879
878,13.37674809,11.25150241,1.41233382
879,11.56894112,11.25467679,1.42101012
880,12.08803272,11.26301035,1.42387277
881,12.97994804,11.28017973,1.33559093
882,13.04419899,11.29781992,1.32859187
883,12.39346886,11.30877641,1.32963386
884,13.17583179,11.32744697,1.33351932
885,12.30178356,11.33719033,1.30189209
886,14.19325447,11.36575097,1.30133378
887,12.00251293,11.37211859,1.28924552
888,12.05006123,11.37889802,1.30510470
889,12.33670902,11.38847613,1.30724922
890,9.20595455,11.36665091,1.32194305
891,13.36987019,11.38668311,1.30061506
892,12.15207100,11.39433699,1.30500469
893,12.46787548,11.40507237,1.30341355
894,9.68751717,11.38789682,1.31310174
895,7.89002037,11.35291805,1.33787583
896,11.25652027,11.35195408,1.32864920
897,12.51216125,11.36355615,1.32002388
898,11.66390514,11.36655964,1.32832828
899,12.35627460,11.37645679,1.33437110
900,10.82301998,11.37092242,1.33684577
901,10.51209831,11.36233418,1.33734952
902,11.66838932,11.36539473,1.31969588
903,12.59829521,11.37772373,1.32281115
904,13.01075077,11.39405401,1.32258993
905,12.50116062,11.40512507,1.31848144
906,13.34759140,11.42454973,1.31678293
907,12.47473621,11.43505160,1.30520311
908,10.69640636,11.42766515,1.30418570
909,9.46511650,11.40803966,1.30028585
910,10.72937870,11.40125305,1.29502946
911,11.87232304,11.40596375,1.30135101
912,10.83470154,11.40025113,1.29656164
913,12.48662472,11.41111486,1.25139373
914,11.38655281,11.41086924,1.24859621
915,12.77713013,11.42453185,1.24602497
916,9.94616318,11.40974817,1.25351396
917,12.21201038,11.41777079,1.25329588
918,12.44945049,11.42808759,1.24984007
919,12.30625248,11.43686923,1.24232929
920,12.64630604,11.44896360,1.24990494
921,15.31415272,11.48761549,1.24851426
922,12.63036060,11.49904294,1.25848869
923,12.68940639,11.51094658,1.28068829
924,10.77766609,11.50361377,1.28079883
925,10.99667072,11.49854434,1.27633012
926,11.07609940,11.49431989,1.27829487
927,11.60702038,11.49544690,1.26108648
928,11.66779804,11.49717041,1.26029372
929,10.50585556,11.48725726,1.25905280
930,13.64889908,11.50887368,1.25901410
931,11.28691769,11.50665412,1.25848940
932,12.77391338,11.51932671,1.27412676
933,12.99601269,11.53409357,1.26724761
934,11.04515362,11.52920417,1.26922715
935,11.68161488,11.53072828,1.26248581
936,11.75404549,11.53296145,1.26149618
937,13.13085270,11.54894036,1.23986698
938,10.34273434,11.53687830,1.24627892
939,13.65317154,11.55804124,1.28929086
940,10.22952652,11.54475609,1.29136760
941,10.38435078,11.53315204,1.26939722
942,11.19230461,11.52974356,1.26222891
943,11.26640320,11.52711016,1.26392552
944,9.88170719,11.51065613,1.26352441
945,9.68656731,11.49241524,1.24618441
946,13.15622139,11.50905330,1.18453858
947,12.77907848,11.52175355,1.18397787
948,14.13702869,11.54790631,1.18255003
949,13.81361198,11.57056336,1.18370454
950,13.29382801,11.58779601,1.18310623
951,13.14519501,11.60337000,1.17927214
952,12.85091686,11.61584547,1.18088522
953,11.28587723,11.61254578,1.18332244
954,12.26543808,11.61907471,1.18766405
955,13.02773380,11.63316130,1.18704797
956,11.62556648,11.63308535,1.18532227
957,13.22186852,11.64897318,1.18551794
958,10.47685528,11.63725200,1.19169114
959,11.66062927,11.63748578,1.18715112
960,11.56712723,11.63678219,1.17213120
961,9.58050442,11.61621941,1.16933897
962,11.89891338,11.61904635,1.17146426
963,12.33072758,11.62616316,1.16675119
964,12.05426598,11.63044419,1.16582452
965,11.34247208,11.62756447,1.16505309
966,10.16789627,11.61296779,1.18445456
967,12.71486950,11.62398681,1.16832274
968,12.18367004,11.62958364,1.16801843
969,11.96371555,11.63292496,1.16701204
970,13.55905724,11.65218628,1.16699319
971,12.50240040,11.66068842,1.16558494
972,10.53529549,11.64943449,1.11642000
973,15.05161095,11.68345626,1.11428959
974,11.49583149,11.68158001,1.11869822
975,12.33101940,11.68807440,1.11260985
976,12.97820187,11.70097568,1.11444761
977,11.65176582,11.70048358,1.11283987
978,11.56476879,11.69912643,1.11729592
979,13.74722290,11.71960740,1.11688423
980,12.29229450,11.72533427,1.10776639
981,12.17424011,11.72982333,1.11092701
982,9.78614140,11.71038651,1.10885494
983,12.04033566,11.71368600,1.11003527
984,11.11873627,11.70773650,1.10555608
985,11.42916107,11.70495075,1.10431383
986,12.40128231,11.71191406,1.10694737
987,12.87572765,11.72355220,1.10675026
988,13.39429379,11.74025961,1.10192196
989,15.48559761,11.77771299,1.10827516
990,11.22828865,11.77221875,1.10211485
991,13.09566212,11.78545318,1.09051322
992,11.35630703,11.78116172,1.24427661
993,12.93570518,11.79270716,1.24734156
994,12.78445053,11.80262459,1.24707478
995,12.34846306,11.80808298,1.24134806
996,12.08833313,11.81088548,1.22257045
997,11.85730648,11.81134969,1.24180327
998,12.65390968,11.81977529,1.24322242
999,11.71827888,11.81876032,1.22298276
1000,11.87084484,11.81928117,1.21430400
1001,12.51436043,11.82623196,1.20977831
1002,10.82526016,11.81622224,1.20863733
1003,11.47921467,11.81285217,1.20470220
1004,13.55482483,11.83027189,1.20425654
1005,13.39789677,11.84594814,1.20460320
1006,12.42027569,11.85169142,1.20939097
1007,13.81000710,11.87127457,1.22144276
1008,13.68747616,11.88943659,1.21369849
1009,12.91416740,11.89968390,1.20811768
1010,13.91933918,11.91988045,1.20853088
1011,11.57073784,11.91638903,1.20828421
1012,11.70616150,11.91428675,1.19086976
1013,12.60404491,11.92118433,1.19299098
1014,12.75859547,11.92955844,1.20099573
1015,12.77683735,11.93803123,1.21073422
1016,10.11237907,11.91977471,1.20983234
1017,12.48774052,11.92545437,1.19874081
1018,12.32009506,11.92940078,1.19804590
1019,12.23913574,11.93249813,1.19838708
1020,12.05162430,11.93368939,1.21775028
1021,11.99026203,11.93425511,1.20890516
1022,12.28536129,11.93776618,1.20748243
1023,12.40840530,11.94247257,1.20079860
1024,13.63908863,11.95943873,1.15802671
1025,12.41007996,11.96394514,1.15833984
1026,13.60042858,11.98030997,1.15742861
1027,13.13901901,11.99189706,1.16471680
1028,11.40134239,11.98599152,1.16591056
1029,12.54131031,11.99154471,1.17830326
1030,12.14137173,11.99304298,1.23300223
1031,10.59471989,11.97905974,1.23298581
1032,12.39305496,11.98319970,1.23529591
1033,11.48893929,11.97825709,1.22601181
1034,12.24022198,11.98087674,1.22697422
1035,11.65858173,11.97765379,1.22567763
1036,13.25695610,11.99044681,1.22497947
1037,12.54498100,11.99599216,1.23874805
1038,12.90618229,12.00509406,1.23748936
1039,10.40807915,11.98912391,1.23320402
1040,11.22743988,11.98150707,1.18009003
1041,11.73375797,11.97902958,1.19520084
1042,6.10463476,11.92028563,1.20050184
1043,11.15767288,11.91265950,1.20598208
1044,11.70508480,11.91058375,1.20112099
1045,10.66729259,11.89815084,1.20267291
1046,11.90810490,11.89825038,1.20148142
1047,9.72663689,11.87653425,1.23332259
1048,11.13371468,11.86910605,1.23597446
1049,12.45021439,11.87491714,1.23779281
1050,10.89657402,11.86513371,1.26539254
1051,11.16837406,11.85816611,1.27645261
1052,10.92570686,11.84884152,1.28606699
1053,12.28401566,11.85319326,1.29115546
1054,11.63138866,11.85097521,1.29227448
1055,12.59682846,11.85843374,1.30027266
1056,10.47021961,11.84455160,1.29057144
1057,10.29614830,11.82906757,1.28915863
1058,12.15612984,11.83233819,1.33319529
1059,11.34733868,11.82748820,1.33789610
1060,11.65459156,11.82575923,1.36377172
1061,12.08687973,11.82837044,1.34832016
1062,11.14762592,11.82156299,1.35039707
1063,12.75396729,11.83088703,1.35519725
1064,13.53612423,11.84793941,1.35388114
1065,13.64305019,11.86589051,1.35066036
1066,12.32731819,11.87050479,1.34735694
1067,12.53827286,11.87718247,1.33716807
1068,11.39081764,11.87231882,1.33879697
1069,11.68429375,11.87043857,1.34063685
1070,9.89917755,11.85072596,1.33992037
1071,11.18291092,11.84404781,1.33969384
1072,11.73265743,11.84293391,1.34247379
1073,11.78319550,11.84233652,1.34420652
1074,11.86678886,11.84258105,1.35173003
1075,12.44746399,11.84862988,1.34232081
1076,11.86998653,11.84884344,1.34558696
1077,10.24563980,11.83281141,1.33693082
1078,11.39721870,11.82845548,1.33665110
1079,10.19882870,11.81215921,1.37163774
1080,16.09422684,11.85497989,1.37300328
1081,11.54636574,11.85189375,1.37262600
1082,12.81079769,11.86148279,1.36788852
1083,10.59492874,11.84881725,1.41286181
1084,11.45134449,11.84484252,1.41442161
1085,12.43462658,11.85074036,1.43665138
1086,12.04134846,11.85264644,1.43883232
1087,10.03395653,11.83445954,1.43537474
1088,11.05981064,11.82671305,1.43892087
1089,13.09975147,11.83944344,1.43829373
1090,11.42382050,11.83528721,1.43523182
1091,9.87082291,11.81564256,1.43628051
1092,10.11542797,11.79864042,1.43678979
1093,13.06995678,11.81135358,1.33394920
1094,11.56094170,11.80884946,1.34871988
1095,10.64908886,11.79725186,1.35201095
1096,11.89476490,11.79822699,1.35495987
1097,14.64124680,11.82665718,1.36407410
1098,11.01581764,11.81854879,1.35189942
1099,12.90367031,11.82940000,1.34968106
1100,9.15615082,11.80266751,1.36263409
1101,10.07411003,11.78538194,1.37122797
1102,9.98219109,11.76735003,1.42571402
1103,13.22560310,11.78193256,1.42176610
1104,12.37916851,11.78790492,1.43522166
1105,9.43424797,11.76436835,1.44124064
1106,12.00506592,11.76677533,1.44989628
1107,11.44678593,11.76357543,1.45887785
1108,7.62007570,11.72214043,1.47427389
1109,13.84419727,11.74336100,1.47822400
1110,14.53168201,11.77124421,1.47748418
1111,12.20557880,11.77558756,1.47736540
1112,10.84309196,11.76626260,1.47861659
1113,12.78254414,11.77642542,1.47889893
1114,12.20203876,11.78068155,1.48666219
1115,11.88898087,11.78176454,1.47857117
1116,11.90738773,11.78302078,1.47596171
1117,11.72054863,11.78239606,1.48583628
1118,10.65993404,11.77117144,1.48788888
1119,12.51780128,11.77863773,1.49494599
1120,11.50219822,11.77587334,1.49719967
1121,11.73432446,11.77545785,1.51985044
1122,10.70977306,11.76480100,1.51969928
1123,12.46314430,11.77178443,1.52015914
1124,10.01289940,11.75419558,1.52061079
1125,12.53825665,11.76203620,1.52064880
1126,12.71752167,11.77159105,1.52153276
1127,12.55684376,11.77944358,1.52241621
1128,10.22451115,11.76389425,1.51216211
1129,14.70373726,11.79329268,1.52001339
1130,10.61628914,11.78152265,1.50880996
1131,11.41914749,11.77789890,1.46304721
1132,11.86291504,11.77874906,1.46461687
1133,15.23473835,11.81330895,1.46831294
1134,12.40165043,11.81919236,1.46079561
